Country,State,Year,Age Group,Type Of Area,Gender,"Unemployment Rate (Ur) (UOM:%(Percentage)), Scaling Factor:1"
India,Goa,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Male,11.9
India,Goa,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Female,30.3
India,Goa,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Person,19.7
India,Goa,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Male,13.2
India,Goa,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Female,31.0
India,Goa,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Person,19.1
India,Goa,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Male,7.6
India,Goa,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Female,14.5
India,Goa,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Person,9.4
India,Goa,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Male,3.9
India,Goa,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Female,19.0
India,Goa,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Person,8.5
India,Goa,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Male,5.5
India,Goa,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Female,17.3
India,Goa,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Person,8.9
India,Goa,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Male,7.1
India,Goa,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Female,13.8
India,Goa,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Person,8.9
India,Goa,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Male,3.8
India,Goa,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Female,18.6
India,Goa,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Person,8.2
India,Goa,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Male,5.2
India,Goa,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Female,16.7
India,Goa,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Person,8.5
India,Goa,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Male,7.1
India,Goa,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Female,13.8
India,Goa,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Person,8.9
India,Goa,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Male,3.8
India,Goa,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Female,18.6
India,Goa,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Person,8.2
India,Goa,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Male,5.2
India,Goa,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Female,16.7
India,Goa,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Person,8.5
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Male,1.4
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Female,0.7
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Person,1.2
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Male,5.9
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Female,7.8
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Person,6.4
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Male,3.3
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Female,2.7
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Person,3.1
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Male,0.5
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Female,0.2
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Person,0.4
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Male,2.1
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Female,3.4
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Person,2.5
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Male,1.2
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Female,1.1
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Person,1.2
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Male,0.5
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Female,0.2
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Person,0.4
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Male,2.0
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Female,3.3
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Person,2.3
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Male,1.1
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Female,1.0
India,Gujarat,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Person,1.1
India,Gujarat,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Male,0.5
India,Gujarat,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Female,0.2
India,Gujarat,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Person,0.4
India,Gujarat,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Male,2.0
India,Gujarat,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Female,3.3
India,Gujarat,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Person,2.3
India,Gujarat,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Male,1.1
India,Gujarat,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Female,1.0
India,Gujarat,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Person,1.1
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Male,11.8
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Female,6.7
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Person,11.0
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Male,9.8
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Female,11.5
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Person,10.2
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Male,11.0
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Female,8.9
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Person,10.7
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Male,3.8
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Female,1.8
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Person,3.3
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Male,4.3
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Female,3.4
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Person,4.1
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Male,4.0
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Female,2.3
India,Haryana,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Person,3.6
India,Haryana,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Male,3.6
India,Haryana,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Female,1.7
India,Haryana,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Person,3.1
India,Haryana,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Male,4.1
India,Haryana,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Female,3.3
India,Haryana,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Person,4.0
India,Haryana,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Male,3.8
India,Haryana,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Female,2.2
India,Haryana,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Person,3.4
India,Haryana,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Male,3.6
India,Haryana,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Female,1.7
India,Haryana,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Person,3.1
India,Haryana,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Male,4.1
India,Haryana,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Female,3.3
India,Haryana,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Person,4.0
India,Haryana,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Male,3.8
India,Haryana,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Female,2.2
India,Haryana,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Person,3.4
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Male,12.1
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Female,20.4
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Person,16.0
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Male,9.6
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Female,42.3
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Person,19.0
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Male,11.7
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Female,22.1
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Person,16.3
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Male,3.7
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Female,7.8
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Person,5.7
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Male,5.2
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Female,18.8
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Person,9.6
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Male,3.9
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Female,8.6
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Person,6.2
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Male,3.2
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Female,7.0
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Person,5.0
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Male,4.8
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Female,18.2
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Person,9.0
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Male,3.4
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Female,7.8
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Person,5.5
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Male,3.2
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Female,7.0
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Person,5.0
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Male,4.8
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Female,18.2
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Person,9.0
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Male,3.4
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Female,7.8
India,Himachal Pradesh,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Person,5.4
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Male,10.6
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Female,23.0
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Person,15.3
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Male,17.7
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Female,49.6
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Person,28.5
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Male,11.8
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Female,26.7
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Person,17.4
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Male,3.9
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Female,7.7
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Person,5.5
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Male,5.2
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Female,28.6
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Person,12.2
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Male,4.2
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Female,10.4
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Person,6.7
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Male,3.5
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Female,7.1
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Person,5.0
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Male,4.8
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Female,27.2
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Person,11.4
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Male,3.8
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Female,9.7
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Person,6.1
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Male,3.5
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Female,7.1
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Person,5.0
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Male,4.8
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Female,27.2
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Person,11.4
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Male,3.8
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Female,9.7
India,Jammu and Kashmir,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Person,6.1
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Male,2.5
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Female,0.2
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Person,1.6
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Male,16.6
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Female,16.7
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Person,16.6
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Male,4.8
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Female,1.5
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Person,3.6
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Male,0.9
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Female,0.1
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Person,0.6
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Male,6.1
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Female,6.0
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Person,6.1
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Male,1.9
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Female,0.5
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Person,1.4
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Male,0.8
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Female,0.1
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Person,0.5
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Male,5.8
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Female,5.8
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Person,5.8
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Male,1.8
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Female,0.5
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Person,1.3
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Male,0.8
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Female,0.0
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Person,0.5
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Male,5.8
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Female,5.8
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Person,5.8
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Male,1.8
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Female,0.5
India,Jharkhand,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Person,1.3
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Male,9.0
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Female,6.7
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Person,8.5
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Male,12.3
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Female,13.1
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Person,12.6
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Male,10.3
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Female,9.7
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Person,10.2
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Male,2.8
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Female,1.0
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Person,2.1
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Male,4.3
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Female,4.5
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Person,4.4
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Male,3.4
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Female,2.0
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Person,2.9
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Male,2.5
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Female,0.9
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Person,1.9
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Male,4.1
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Female,4.4
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Person,4.2
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Male,3.1
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Female,1.9
India,Karnataka,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Person,2.7
India,Karnataka,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Male,2.5
India,Karnataka,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Female,0.9
India,Karnataka,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Person,1.9
India,Karnataka,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Male,4.1
India,Karnataka,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Female,4.4
India,Karnataka,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Person,4.2
India,Karnataka,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Male,3.1
India,Karnataka,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Female,1.9
India,Karnataka,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Person,2.7
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Male,22.2
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Female,56.6
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Person,35.1
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Male,15.9
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Female,37.0
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Person,24.1
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Male,19.3
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Female,47.1
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Person,29.9
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Male,5.8
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Female,15.0
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Person,9.6
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Male,5.0
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Female,12.6
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Person,7.9
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Male,5.4
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Female,13.9
India,Kerala,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Person,8.8
India,Kerala,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Male,4.6
India,Kerala,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Female,12.1
India,Kerala,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural,Person,7.7
India,Kerala,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Male,4.2
India,Kerala,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Female,10.9
India,Kerala,"PLFS Year (Jul - Jun), 2023",15 years and above,Urban,Person,6.7
India,Kerala,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Male,4.4
India,Kerala,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Female,11.6
India,Kerala,"PLFS Year (Jul - Jun), 2023",15 years and above,Rural+Urban,Person,7.2
India,Kerala,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Male,4.6
India,Kerala,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Female,12.1
India,Kerala,"PLFS Year (Jul - Jun), 2023",all ages,Rural,Person,7.6
India,Kerala,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Male,4.2
India,Kerala,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Female,10.9
India,Kerala,"PLFS Year (Jul - Jun), 2023",all ages,Urban,Person,6.7
India,Kerala,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Male,4.4
India,Kerala,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Female,11.6
India,Kerala,"PLFS Year (Jul - Jun), 2023",all ages,Rural+Urban,Person,7.2
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Male,10.1
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Female,34.0
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-29,Rural,Person,20.2
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Male,16.8
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Female,75.1
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-29,Urban,Person,32.9
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Male,11.4
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Female,38.3
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-29,Rural+Urban,Person,22.2
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Male,2.3
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Female,7.3
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-59,Rural,Person,4.4
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Male,5.8
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Female,35.1
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-59,Urban,Person,13.7
India,Ladakh,"PLFS Year (Jul - Jun), 2023",15-59,Rural+Urban,Male,2.9
